,,FP2 - Force,,,FP2 - Moment,,,FP2 - CoP,,,FP1 - Force,,,FP1 - Moment,,,FP1 - CoP,,,FP1 - Raw,,,,,,FP4 - Force,,,FP4 - Moment,,,FP4 - CoP,,,A-Myon EMG - Voltage,,,,,,,,,,,,,,,,,,B-Myon EMG - Voltage,,,,,,,,,,,,FP3 - Force,,,FP3 - Moment,,,FP3 - CoP,,,EMG_A_Acc - Voltage,,,,,,,,,,,,,,,,EMG_B_Acc - Voltage,,,,,,,,,,,,,,,,Trigger - Electric Potential,
Frame,Sub Frame,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,Pin 9,Pin 10,Pin 11,Pin 12,Pin 13,Pin 14,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,EMG_A01,EMG_A02,EMG_A03,EMG_A04,EMG_A05,EMG_A06,EMG_A07,EMG_A08,EMG_A01_Accz,EMG_A02_Accz,EMG_A03_Accz,EMG_A04_Accz,EMG_A05_Accz,EMG_A06_Accz,EMG_A07_Accz,EMG_A08_Accz,FswA,FswB,EMG_B01,EMG_B02,EMG_B03,EMG_B04,EMG_B05,EMG_B06,EMG_B07,EMG_B08,EMG_B09,EMG_B10,EMG_B11,EMG_B12,Fx,Fy,Fz,Mx,My,Mz,Cx,Cy,Cz,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,1
,,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,V,V,V,V,V,V,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,N,N,N,N.mm,N.mm,N.mm,mm,mm,mm,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V,V
402,7,11.4306,-162.858,-867.87,-10146,108272,-22179.6,327.655,-292.638,0.0998022,-0.469578,159.572,-604.946,60326.5,-9681.66,-301.232,182.834,200.679,0.0688781,0.0012207,0.550537,0.524292,-0.41687,-0.0854492,0.00671387,4.03573,-2.43065,7.88218,1079.94,-1288.1,-810.012,-199.669,-305.422,-0.130892,-0.00350952,0.0161743,-0.0151062,0.000152588,0.0167847,0.0195312,0.0135803,-0.0141907,0.0209045,0.0543213,-0.025177,-0.228577,0.0480652,0.0126648,-0.0259399,-0.0912476,2.67273,2.65167,0.0285339,0.0257874,-0.163116,-0.0344849,2.64282,0.0163269,-0.0280762,0.0193787,-0.00152588,-0.0874329,0.0431824,-0.04776,0,0,0,0,0,0,207.643,-1058.39,0.0770316,0.0140381,-0.105515,-0.052681,0.0574112,0.0587082,-0.0302124,-0.06073,0.0376892,-0.15976,-0.384064,-0.316696,0.18383,-0.328178,0.453796,-0.0030899,0.512924,0.0148392,-0.0152206,-0.021019,0.0012207,0.204735,1.14677,-0.824509,-0.877762,0.0418091,-0.359116,-0.133324,-0.0294113,0.332718,0.223999,0.22644,0.284843,-0.00396729
402,8,13.2967,-164.703,-865.742,-9353.37,108488,-22308.8,328.21,-293.524,0.101063,-0.645759,158.242,-593.635,59577.4,-9440.33,-301.779,182.936,200.041,0.069095,0.00183105,0.545959,0.514526,-0.411682,-0.083313,0.00671387,3.59632,-3.2285,5.75378,1257.87,-1567.64,-698.299,-199.669,-305.422,-0.130892,0.015564,0.0163269,-0.00213623,0.0285339,0.00869751,0.00274658,0.0149536,0.0125122,0.0247192,0.0479126,-0.0299072,-0.209351,0.0831604,-0.0205994,-0.0653076,-0.0958252,2.66907,2.68997,0.0227356,-0.0108337,-0.148468,0.0315857,2.20749,0.010376,0.312653,0.0286865,0.000762939,-0.0973511,-0.00442505,-0.0515747,0,0,0,0,0,0,207.643,-1058.39,0.0770316,0.0115967,-0.0650406,-0.0490189,0.0573349,0.103073,-0.0192261,-0.0503922,0.0280762,-0.232506,-0.396347,-0.277481,0.196419,-0.348663,0.466309,0.0153732,0.480118,0.00526428,-0.0826645,-0.00202179,0.0514221,0.189323,1.16432,-0.814743,-0.862732,0.0402832,-0.381622,-0.279198,0.199623,0.463104,-0.310707,0.00686646,0.476952,-0.0119019
402,9,14.3008,-167.972,-874.592,-8739.83,109338,-22754.7,327.914,-294.335,0.101022,0.400238,158.606,-582.677,58475.8,-9130.73,-116.727,183.168,200.044,0.0692465,-0.00183105,0.54718,0.505066,-0.404053,-0.0805664,0.00366211,4.03662,-2.96112,8.59181,1125.08,-1637.98,-716.942,-199.669,-305.422,-0.130892,0.00305176,0.019989,0.0123596,0.0201416,-0.0088501,0.0218201,0.0201416,-0.00106812,0.0172424,0.0411987,-0.0201416,-0.195465,0.0686646,-0.00808716,-0.0500488,-0.0784302,2.68967,2.66357,0.0158691,0.019989,-0.171356,-0.000915527,1.77368,-0.050354,0.344238,0.017395,-0.0111389,-0.140076,0.0349426,-0.00839233,0,0,0,0,0,0,207.643,-1058.39,0.0770316,0.0413895,-0.103912,-0.0593185,0.0943375,0.10231,-0.00274658,-0.0429535,0.0050354,-0.207634,-0.358543,-0.315857,0.190811,-0.311737,0.467949,0.0144958,0.513535,0.0327301,-0.0675964,-0.00614166,0.0769043,0.926056,0.293121,0.0337219,-0.738945,0.0369263,-0.372543,-0.286217,0.208778,0.423889,-0.295563,0.0699234,0.476494,-0.0183105
403,0,15.4694,-169.825,-879.901,-7994.06,110189,-23181.8,328.127,-295.242,0.101783,1.09997,157.991,-572.072,57463.3,-8995.94,-136.006,183.113,199.953,0.0692318,-0.00427246,0.545044,0.495911,-0.397034,-0.0793457,0.00396729,3.77188,-2.96224,7.17273,1213.33,-1462.77,-772.703,-199.669,-305.422,-0.130892,-0.0050354,0.0088501,-0.0117493,0.0212097,-0.0236511,0.00976562,-0.0172424,-0.0164795,0.0341797,0.0543213,-0.0334167,-0.234528,0.0662231,0.00961304,-0.0509644,-0.107117,2.65289,2.66098,0.0152588,0.0210571,-0.229187,0.0166321,1.55045,-0.0991821,0.299225,0.00946045,0.0434875,-0.0953674,-0.0128174,-0.00671387,0,0,0,0,0,0,207.643,-1058.39,0.0770316,0.00900269,-0.11322,-0.00957489,0.0561905,0.0970459,0.027504,-0.0402069,0.0440979,-0.185776,-0.40535,-0.346794,0.248489,-0.317497,0.4776,0.0458145,0.479507,0.0419235,-0.0563049,-0.0320053,0.1157,0.969009,0.233459,0.0371552,-0.693169,0.0109863,-0.376778,-0.28965,0.203743,0.454063,-0.252876,0.0044632,0.49305,-0.00213623
403,1,18.691,-173.878,-888.393,-7910.26,111142,-23517,328.002,-295.423,0.101687,1.71743,156.31,-561.467,56802.6,-8859.24,-6.37845,183.06,199.233,0.0693664,-0.00640869,0.539246,0.486755,-0.392456,-0.078125,0.00183105,3.68333,-2.87413,6.81791,1168.62,-1322.85,-717.019,-199.669,-305.422,-0.130892,-0.0213623,-0.00778198,-0.0216675,0.0292969,-0.0257874,0.0221252,0.0143433,0.0119019,0.00946045,0.0427246,-0.0375366,-0.22995,0.0404358,-0.0230408,-0.0608826,-0.0941467,2.67914,2.66907,0.00335693,-0.00610352,-0.226288,0.0245667,1.47873,-0.16861,0.14801,0.0582886,0.0222778,-0.123138,0.0241089,0.0302124,0,0,0,0,0,0,207.643,-1058.39,0.0770316,0.0247955,-0.10498,-0.0627899,0.0642776,0.115891,0.0115967,-0.0416183,0.0537872,-0.210762,-0.369492,-0.309296,0.177841,-0.352287,0.500298,0.0138474,0.49057,0.0388336,-0.0728607,-0.0231171,0.0494766,0.936203,0.238609,0.0845718,-0.755997,0.0520706,-0.346107,-0.293236,0.18528,0.43396,-0.302429,0.0373077,0.53215,-0.0100708
403,2,19.6888,-177.057,-893.348,-7077,112170,-24092.9,328.459,-296.404,0.102847,2.85747,155.609,-551.216,56052.3,-8442.61,327.557,183.522,198.712,0.069792,-0.010376,0.536804,0.477905,-0.387268,-0.0744629,-0.00366211,4.03616,-2.51922,7.52747,1302.55,-1707.54,-716.813,-199.669,-305.422,-0.130892,-0.00259399,0.000305176,0.00274658,0.0213623,-0.0132751,-0.0062561,-0.00717163,0.0105286,0.0422668,0.0369263,-0.0338745,-0.233459,0.0566101,-0.0196838,-0.0598145,-0.110931,2.64832,2.65472,0.0109863,-0.00442505,-0.267944,-0.00854492,1.52603,-0.201874,0.0230408,0.0250244,0.0405884,-0.115967,0.0192261,0.000915527,0,0,0,0,0,0,207.643,-1058.39,0.0770316,0.0339127,-0.144997,-0.0416183,0.0369263,0.0733948,0.000114441,0.000801086,0.0452042,-0.181084,-0.365067,-0.336761,0.217667,-0.332222,0.488129,0.0088501,0.512352,0.0230408,-0.0671005,-0.0325012,0.0558853,0.951118,0.253029,0.0421143,-0.731621,0.0725937,-0.392227,-0.263519,0.191116,0.440674,-0.281143,0.00896454,0.47905,0.0012207
403,3,22.8147,-180.314,-899.716,-6374.39,112844,-24538.6,328.319,-297.241,0.103051,3.20882,154.371,-540.611,55346.5,-8095.87,475.691,183.863,198.022,0.0701777,-0.0115967,0.532532,0.46875,-0.382385,-0.0714111,-0.00610352,3.77144,-2.87368,7.52743,1124.98,-1602.97,-698.368,-199.669,-305.422,-0.130892,-0.0167847,0.0123596,-0.0146484,0.0299072,0.00640869,-0.00335693,0.0088501,0.00656128,0.00732422,0.0364685,-0.0466919,-0.225983,0.0708008,-0.00244141,-0.0628662,-0.0959778,2.65335,2.6741,-0.00335693,-0.014801,-0.26062,0.0498962,1.51443,-0.302887,0.0935364,0.0198364,0.0227356,-0.113525,0.0038147,0.0338745,0,0,0,0,0,0,207.643,-1058.39,0.0770316,0.033226,-0.0908279,-0.0564194,0.00476837,0.11734,-0.00339508,-0.0457001,0.0311661,-0.173645,-0.372124,-0.310669,0.217171,-0.372086,0.477791,0.021019,0.531616,0.0383377,-0.0296021,-0.0144196,0.0672531,0.898132,0.230293,0.0418091,-0.766525,0.0686264,-0.373764,-0.256653,0.198936,0.4533,-0.310822,-0.00526428,0.492554,-0.000610352
403,4,26.3859,-184.188,-905.728,-5807.12,114082,-24854.5,328.852,-297.914,0.104174,4.18906,150.563,-529.652,54377.9,-7960.81,586.533,183.808,197.733,0.0702099,-0.0149536,0.519409,0.45929,-0.375671,-0.0701904,-0.00793457,4.12583,-3.31458,8.94672,1036.97,-1883.17,-605.4,-199.669,-305.422,-0.130892,-0.000457764,0.0189209,-0.0132751,-0.0128174,0.0323486,0.0292969,0.0151062,0.00335693,-0.0395203,-0.00640869,-0.025177,-0.273743,0.0740051,-0.0143433,-0.052948,-0.146179,2.64191,2.63535,0.0137329,0.0256348,-0.283813,0.00640869,1.50314,-0.346222,0.124359,0.00183105,0.017395,-0.0958252,0.0157166,0.0230408,0,0,0,0,0,0,207.643,-1058.39,0.0770316,0.0554657,-0.136032,-0.025444,0.143433,0.0667572,-0.0212479,-0.0227737,0.00976562,-0.182838,-0.384636,-0.28347,0.091362,-0.347404,0.4739,-0.0300598,0.481033,0.0521088,-0.0257874,-0.0317764,0.077095,0.974731,0.253067,0.00110626,-0.721474,0.0684738,-0.37178,-0.278664,0.176735,0.448914,-0.318108,0.0318527,0.435181,0.000610352
403,5,28.0102,-188.336,-911.744,-5280.16,114685,-25523.7,328.682,-298.533,0.104226,4.63608,148.082,-520.815,53849.1,-7823.38,864.925,183.817,197.006,0.0703869,-0.0164795,0.510864,0.45166,-0.372009,-0.0689697,-0.0125122,3.23916,-2.69775,8.59125,1168.86,-1427.85,-679.813,-199.669,-305.422,-0.130892,0.01297,0.0331116,0.0140381,0.00442505,0.0382996,0.0114441,0.0178528,0.00854492,-0.0476074,-0.0172424,-0.0117493,-0.249329,0.0775146,-0.0184631,-0.050354,-0.158386,2.66266,2.67426,0.00106812,0.0204468,-0.280762,-0.000305176,1.38123,-0.379181,0.105743,0.00869751,0.0164795,-0.0843811,0.000457764,0.0642395,0,0,0,0,0,0,207.643,-1058.39,0.0770316,0.0441742,-0.0751495,-0.0106049,0.153961,0.0686264,0.0114441,-0.0692749,-0.0276184,-0.188141,-0.366936,-0.262222,0.0812912,-0.349464,0.46154,0.00354767,0.481529,-0.00221252,-0.0573349,-0.0193024,0.115204,0.935097,0.21225,0.0682449,-0.689774,0.0141144,-0.380745,-0.876312,0.674667,0.0848007,-0.175781,-0.280914,-0.277328,0.00610352
403,6,29.99,-191.513,-922.009,-4800.53,115852,-25951.4,328.547,-299.117,0.104313,4.99589,145.424,-511.624,52483.2,-7445.12,975.449,184.286,197.818,0.0705032,-0.0177002,0.501709,0.443726,-0.362549,-0.0656128,-0.0143433,3.50388,-2.25495,8.23653,1036.32,-1603.18,-679.835,-199.669,-305.422,-0.130892,0.0152588,0.0196838,-0.00198364,-0.00305176,0.0546265,0.0202942,0.0184631,-0.0100708,-0.050354,-0.00808716,-0.00305176,-0.254211,0.0692749,0.0120544,-0.0395203,-0.14679,2.6857,2.65091,0.00793457,0.0178528,-0.287018,-0.0157166,1.18713,-0.387878,-0.0140381,-0.012207,-0.0184631,-0.0547791,0.00518799,0.0527954,2.6936,-1.76905,4.29064,858.301,-997.756,-432.886,207.643,-1058.39,0.0770316,0.0667191,-0.127182,-0.0346756,0.175018,0.0851059,0.0247574,-0.055275,0.0117874,-0.214157,-0.389061,-0.307007,0.0947189,-0.29808,0.477066,0.0107956,0.476723,0.028801,-0.0493622,0.370216,0.373917,0.706139,0.196075,0.0341034,-0.156212,0.0540161,-0.373917,-0.890007,0.658646,0.0440979,-0.178833,-0.221214,-0.289001,0.0158691
403,7,32.6771,-195.567,-928.377,-4232.67,117020,-26416.1,328.942,-299.764,0.105218,6.14442,143.125,-501.372,51471.1,-7380.4,1011.94,184.118,197.739,0.0704113,-0.0216675,0.493774,0.434875,-0.35553,-0.0650024,-0.0149536,3.86042,-3.13869,7.8823,1035.87,-1428.17,-661.307,-199.669,-305.422,-0.130892,-0.00350952,-0.00473022,-0.0230408,-0.000915527,0.0354004,0.0152588,0.00534058,0.0143433,-0.032959,-0.0117493,-0.0233459,-0.267639,0.0682068,-0.00793457,-0.0627136,-0.140228,2.65717,2.67151,0.0228882,0.0038147,-0.267944,-0.0134277,0.988312,-0.431976,-0.019989,0.0350952,0.0379944,-0.032959,0.000305176,0.0639343,0,0,0,0,0,0,207.643,-1058.39,0.0770316,0.0355148,-0.141296,-0.00102997,0.139542,0.0603867,0.0635529,-0.0364685,0.0256729,-0.206299,-0.362015,-0.317078,0.0850296,-0.367317,0.453415,0.0662231,0.481453,0.0122452,-0.0799942,0.379982,0.362511,0.712662,0.153275,0.0151825,-0.108948,0.0444412,-0.374565,-0.86647,0.67955,0.0319672,-0.147705,-0.299606,-0.297852,0.00610352
403,8,33.2394,-199.457,-935.811,-3796.87,118152,-26899.7,329.15,-300.266,0.105773,5.71347,139.754,-487.233,50853.2,-7033.19,1178.72,184.403,196.028,0.0710014,-0.0201416,0.482178,0.422668,-0.351257,-0.0619507,-0.0177002,3.41883,-3.2287,6.46314,1124.45,-1392.95,-679.851,-199.669,-305.422,-0.130892,-0.00183105,-0.000762939,-0.0120544,0.00167847,0.00564575,0.0161743,-0.00289917,0.00335693,-0.0515747,-0.0160217,0.000610352,-0.254974,0.0956726,-0.0163269,-0.055542,-0.137634,2.66693,2.67181,-0.0062561,0.0120544,-0.235291,-0.0263977,0.71106,-0.424347,0.0737,0.020752,0.0196838,0.0109863,0.0370789,0.0628662,0,0,0,0,0,0,207.643,-1058.39,0.0770316,0.0514984,-0.12104,-0.0245667,0.121727,0.093689,0.010643,-0.0347137,0.04879,-0.198631,-0.361023,-0.289307,0.094223,-0.351067,0.501938,0.00144958,0.463371,0.0697708,-0.0912857,0.346489,0.359497,0.703049,0.155449,0.0639725,-0.151901,0.0544357,-0.320625,-0.888329,0.669327,0.0377274,-0.163116,-0.261345,-0.293236,0.00610352
403,9,33.7994,-202.993,-942.891,-3359.79,119001,-27271.4,329.103,-300.759,0.105946,6.06786,138.161,-478.396,49752.6,-6898.81,1400.98,184.417,196.4,0.0709229,-0.0213623,0.476685,0.415039,-0.343628,-0.06073,-0.0213623,4.03551,-2.25387,7.52739,1035.77,-1393.16,-642.733,-199.669,-305.422,-0.130892,-0.0137329,0.00488281,-0.0160217,0.00961304,0.000762939,0.0178528,0.00228882,-0.000610352,-0.0444031,-0.0151062,-0.0357056,-0.272217,0.0819397,0.00274658,-0.0549316,-0.157623,2.66602,2.67075,0.0120544,0.0154114,-0.230255,-0.0320435,0.570068,-0.447693,0.078125,0.0166321,0.0366211,0.0335693,0.00732422,0.0292969,0,0,0,0,0,0,207.643,-1058.39,0.0770316,0.0534821,-0.134659,0.00331879,0.133667,0.0705338,-0.00514984,-0.00850677,0.0235367,-0.191383,-0.345726,-0.319633,0.102997,-0.336494,0.456467,0.00526428,0.522995,0.0372314,-0.0720978,0.367622,0.347672,0.714989,0.11219,0.0564194,-0.135002,0.0650406,-0.364342,-0.873833,0.672264,-0.0056076,-0.175323,-0.264244,-0.317955,0.0149536
404,0,34.6184,-204.937,-951.034,-2877.81,119709,-27698.9,328.767,-301.296,0.105711,6.07271,135.856,-467.084,48914.8,-6552.79,1493.27,184.809,195.675,0.0713503,-0.0213623,0.46875,0.405273,-0.33783,-0.0576782,-0.0228882,4.03683,-2.8729,7.88232,1124.88,-1567.96,-679.793,-199.669,-305.422,-0.130892,-0.0117493,-0.00747681,-0.0215149,-0.00564575,-0.0462341,0.0335693,0.0125122,0.0100708,-0.0616455,-0.0270081,0.0012207,-0.248566,0.0663757,-0.0193787,-0.057373,-0.13382,2.65808,2.66083,0.00823975,0.0050354,-0.167999,-0.012207,0.293579,-0.450897,0.105896,0.0227356,0.0190735,-0.00717163,0.0144958,0.0804138,0,0,0,0,0,0,207.643,-1058.39,0.0770316,0.0797653,-0.127068,-0.00892639,0.112953,0.0879288,0.038681,-0.0428391,0.0117493,-0.160255,-0.362053,-0.280609,0.102005,-0.36602,0.480232,0.0394821,0.480728,0.0317001,-0.0142288,0.351486,0.332413,0.712662,0.0973892,0.072937,-0.156212,0.0562668,-0.344353,-0.827904,0.685577,0.0262833,-0.174026,-0.295105,-0.284958,-0.00579834
404,1,34.721,-207.058,-953.157,-2351.99,120383,-27847.2,329.193,-301.854,0.106618,6.77906,133.822,-455.065,48166,-6381.5,1641.42,184.815,194.554,0.071618,-0.0238037,0.461731,0.394897,-0.332642,-0.0561523,-0.0253296,3.85871,-3.04943,10.3654,1124.24,-1322.93,-624.117,-199.669,-305.422,-0.130892,-0.000915527,0.00747681,-0.0427246,-0.012207,-0.0869751,0.00778198,-0.000457764,0.0135803,-0.0794983,0.0123596,-0.0120544,-0.245361,0.100403,-0.0395203,-0.0631714,-0.194855,2.66052,2.6561,0.0201416,-0.00930786,-0.175171,0.000610352,0.144501,-0.404663,0.00946045,0.0143433,0.0350952,0.019989,0.00427246,0.0592041,0,0,0,0,0,0,207.643,-1058.39,0.0770316,0.0645065,-0.10273,-0.0139236,0.142899,0.0374222,-0.0692749,-0.0317001,0.0418091,-0.185661,-0.293579,-0.260277,0.0575256,-0.365028,0.466118,-0.0383377,0.506401,0.00816345,-0.0690842,0.350571,0.36602,0.721512,0.154266,0.019722,-0.15873,0.0622177,-0.3759,-0.861893,0.67749,0.0412369,-0.149155,-0.30571,-0.330391,0.00976562
404,2,34.7369,-208.74,-958.114,-1737.03,120880,-28032.6,329.059,-302.509,0.10674,7.13157,132.406,-444.814,46757.2,-6213.73,1789.14,184.868,195.282,0.071482,-0.0250244,0.456848,0.386047,-0.322876,-0.0546265,-0.027771,3.59416,-2.874,7.88206,1213.69,-1637.74,-661.132,-199.669,-305.422,-0.130892,-0.0300598,0.0228882,-0.0202942,0.020752,-0.0985718,-0.00991821,0.00396729,0.0164795,-0.0706482,-0.00244141,0.0170898,-0.215454,0.0923157,-0.0482178,-0.0656128,-0.175781,2.65793,2.6619,-0.0131226,-0.00183105,-0.132141,-0.0210571,-0.0317383,-0.404816,0.0219727,0.0596619,0.0012207,0.0344849,0.00732422,0.0622559,2.33517,-1.76912,4.29105,993.928,-1175.76,-413.877,207.643,-1058.39,0.0770316,0.0518417,-0.109749,-0.0112915,0.13443,0.0352859,0.0062561,-0.0376892,-0.0123978,-0.180511,-0.292854,-0.295601,0.0626373,-0.342445,0.474968,0.0203705,0.490341,0.0317383,-0.0531769,0.379181,0.395546,0.70137,0.152245,0.0527191,-0.150795,0.00720978,-0.389481,-0.77919,0.825386,-0.111389,-0.361366,-0.27771,-0.201607,0.0125122
404,3,36.425,-208.557,-962.361,-1298.72,121447,-28255.4,329.091,-302.972,0.107016,7.14257,128.771,-432.088,45788.6,-6078.65,2011.49,184.77,194.427,0.0716184,-0.0250244,0.444336,0.375061,-0.316162,-0.0534058,-0.0314331,4.03724,-2.69646,6.46333,1035.73,-1393.14,-568.39,-199.669,-305.422,-0.130892,0.0178528,0.0196838,-0.0430298,0.0114441,-0.127869,0.00839233,0.0263977,-0.0140381,-0.0714111,-0.00411987,-0.000305176,-0.238495,0.116577,-0.0161743,-0.0495911,-0.17868,2.64862,2.64709,0.0120544,-0.0193787,-0.138397,-0.0183105,-0.114136,-0.372467,-0.0308228,-0.00167847,0.00320435,0.0657654,0.00411987,0.0471497,2.51555,-1.32292,5.36272,722.818,-997.649,-357.313,207.643,-1058.39,0.0770316,0.0217819,-0.116348,-0.00301361,0.156212,0.0624084,-0.0195312,-0.0470352,0.0202942,-0.210152,-0.344925,-0.296898,0.0825882,-0.354958,0.473709,0.0204849,0.490952,0.0193787,-0.0904083,0.42881,-0.107689,0.3685,-0.262299,0.265121,-0.10334,0.0627136,-0.336876,-0.803909,0.822182,-0.0827789,-0.377235,-0.274696,-0.208855,0.00854492
404,4,35.9905,-209.268,-965.548,-1037.03,121978,-28180.9,329.224,-303.248,0.107349,7.2365,126.466,-422.544,44599.2,-5804.57,2159.32,185.1,194.848,0.071736,-0.0253296,0.436401,0.366821,-0.307922,-0.0509644,-0.0338745,3.85932,-2.69644,7.88216,947.092,-1393.36,-587.029,-199.669,-305.422,-0.130892,-0.0105286,0.0297546,-0.00335693,0.0158691,-0.107117,0.0111389,0.00854492,0.018158,-0.065155,-0.0228882,0.00961304,-0.230865,0.0990295,-0.035553,-0.0479126,-0.161743,2.66937,2.67914,-0.00335693,-0.0172424,-0.0956726,0.0108337,-0.261841,-0.34668,-0.0587463,0.0396729,0.00183105,0.0221252,0.0215149,0.0794983,0,0,0,0,0,0,207.643,-1058.39,0.0770316,0.0501251,-0.140877,-0.0415421,0.129509,0.0296783,0.0164795,-0.018959,0.0266647,-0.218086,-0.301552,-0.323372,0.0259399,-0.361671,0.47142,0.0315094,0.490456,-0.00110626,-0.055809,0.433426,-0.130348,0.36335,-0.337029,0.278206,-0.0234222,0.0481033,-0.355682,-0.751915,0.852623,-0.12413,-0.395088,-0.322876,-0.207939,-0.000305176
404,5,37.0558,-208.822,-968.734,-598.261,122439,-28347.9,329.285,-303.704,0.107664,7.50064,124.962,-410.879,43762.8,-5668.89,1935.72,185.041,193.888,0.0719232,-0.0262451,0.431213,0.35675,-0.302124,-0.0497437,-0.0302124,3.59566,-2.96315,5.75369,1124.91,-1602.93,-586.853,-199.669,-305.422,-0.130892,0.0050354,0.0320435,-0.0164795,-0.00839233,-0.0289917,0.0123596,0.0137329,0.012207,-0.0726318,0.00457764,0.0233459,-0.235291,0.10025,-0.0286865,-0.0511169,-0.171967,2.6738,2.66068,0.0509644,0.0282288,-0.104828,-0.0152588,-0.356598,-0.291595,-0.0842285,-0.035553,-0.0108337,0.0802612,-0.00350952,0.0364685,0,0,0,0,0,0,207.643,-1058.39,0.0770316,0.0451279,-0.133667,-0.0307846,0.114594,0.034256,-0.0381088,-0.0636673,0.0537872,-0.19104,-0.297165,-0.329056,0.0403976,-0.400009,0.450592,-0.0112152,0.481453,0.0334549,-0.0800323,0.428352,-0.103302,0.345726,-0.291595,0.280075,-0.0853729,0.0619125,-0.325737,-0.762863,0.813255,-0.0950623,-0.364876,-0.318832,-0.192146,0.00396729
404,6,38.2953,-208.551,-969.441,191.583,123184,-28402.9,329.961,-304.519,0.109068,7.59155,122.747,-397.447,42574.1,-5534.94,2288.02,184.911,193.278,0.0719819,-0.0265503,0.423584,0.345154,-0.293884,-0.0485229,-0.0360107,3.94721,-2.60754,8.59165,1036.13,-1568.13,-512.575,-199.669,-305.422,-0.130892,-0.0151062,0.0189209,-0.0144958,0.0128174,0.0120544,0.00457764,0.0140381,0.0112915,-0.0765991,-0.0038147,0.0120544,-0.205383,0.126953,-0.0270081,-0.0630188,-0.168457,2.67944,2.67456,0.00274658,0.00106812,-0.0592041,0.0260925,-0.44281,-0.32135,-0.0382996,0.0280762,-0.0038147,0.0593567,0.0151062,0.0758362,0,0,0,0,0,0,207.643,-1058.39,0.0770316,0.0945282,-0.1157,-0.0114441,0.124588,0.045929,-0.0420761,-0.0330734,0.028038,-0.216827,-0.251312,-0.287895,0.0737,-0.367928,0.455322,-0.00961304,0.482521,0.00549316,-0.0803757,0.442734,-0.105629,0.344467,-0.289078,0.273857,-0.0692749,0.0958633,-0.355911,-0.800323,0.865326,-0.113831,-0.374985,-0.305061,-0.209846,-0.00244141
404,7,39.7203,-208.987,-973.334,586.291,123575,-28346.7,329.854,-304.924,0.109108,7.15728,120.174,-384.722,41473.1,-5330.48,2491.68,184.982,192.596,0.0721888,-0.0250244,0.414734,0.334167,-0.286255,-0.0466919,-0.0393677,3.50519,-2.69732,7.88195,1124.7,-1532.91,-531.119,-199.669,-305.422,-0.130892,-0.000915527,0.0274658,-0.0254822,-0.0106812,0.161743,0.0109863,0.0177002,0.00137329,-0.0898743,-0.0161743,-0.00213623,-0.236969,0.110168,-0.0338745,-0.0392151,-0.175171,2.66144,2.66144,0.00335693,0.0205994,-0.0700378,0.0132751,-0.558319,-0.267944,-0.0260925,-0.00320435,-0.030365,0.101013,0.0305176,0.052948,0,0,0,0,0,0,207.643,-1058.39,0.0770316,0.0504303,-0.125275,0.0259018,0.132751,0.0522232,-0.0359344,-0.0564194,-0.00614166,-0.188217,-0.305939,-0.30201,0.102158,-0.371628,0.453682,-0.00362396,0.490646,0.0562286,-0.0111008,0.429268,-0.133209,0.359154,-0.327339,0.263977,-0.0615692,0.0389862,-0.340881,-0.739098,0.83725,-0.115242,-0.363693,-0.331612,-0.191345,-0.00671387
404,8,40.7827,-208.188,-975.811,1245.5,124002,-28401.7,329.969,-305.598,0.10961,6.71663,119.021,-373.764,40504.8,-5230.52,2342.35,184.843,192.026,0.0722321,-0.0234985,0.410767,0.324707,-0.279541,-0.0457764,-0.0369263,2.88591,-3.05243,8.59116,1079.89,-1357.98,-438.275,-199.669,-305.422,-0.130892,-0.00640869,0.010376,-0.0190735,0.00152588,0.185089,-0.0140381,-0.00198364,0.0112915,-0.0564575,-0.0334167,0.039978,-0.202484,0.102081,-0.045929,-0.0750732,-0.157471,2.67212,2.67166,0.0213623,0.0364685,-0.0318909,0.0450134,-0.625305,-0.249023,0.0669861,0.0315857,-0.00854492,0.0598145,-0.00717163,0.042572,0,0,0,0,0,0,207.643,-1058.39,0.0770316,0.0855637,-0.0155258,-0.027771,0.144348,0.017395,-0.0358963,-0.00480652,0.016861,-0.236588,-0.295334,-0.25528,0.0554276,-0.381966,0.505676,0.00640869,0.461807,0.0354767,-0.0465775,0.41584,-0.095253,0.366745,-0.312004,0.262642,-0.0861359,0.0501251,-0.34481,-0.787201,0.830879,-0.0719452,-0.376472,-0.32711,-0.220299,-0.0250244
